Country Name,Region,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Palau,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.07228916,73.10843373,73.78313253,77.44578313,80.5060241,84.07228916,86.79518072,97.18072289,98.57831325,100,104.6746988,108.4578313,112.0963855,116.7951807,117.9036145,116.6746988,118.3291323,120.8255274,121.1485904,121.4129146,124.5848049
Panama,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.051177072,0.613810742,0.788002034,0.449887528,2.413535705,0.461613217,0.193470375,1.375814627,1.61904762,1.827553889,3.083294984,1.919642857,5.409548839,6.856430501,16.26806663,5.881041307,3.949999999,4.585537919,4.200521233,7.988818596,13.80790191,7.302328365,4.250571763,2.102841244,1.582643329,1.026619893,-0.066384108,0.996423097,0.359220845,0.205867258,0.769485355,1.256260777,1.82452157,0.453930079,1.268431901,0.994206983,1.255716611,1.324351221,0.559081293,1.247182569,1.498961116,0.307062436,1.005830904,0.391666667,0.474723078,2.855883248,2.457893464,4.168633003,8.758683177,2.409053041,3.491288726,5.875802437,5.698199592,4.027159916,2.626526999,0.137492058,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373
Panama,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,7.69263097,5.036453844,5.284386199,1.295045717,5.903699549,4.402383574,5.383911506,3.901365293,5.372733982,3.980611712,6.601024457,1.73933274,2.552982735,-0.223724696,-0.851167049,-0.859153539,-1.351832196,7.195751108,2.081977317,10.4741602,6.69320551,2.925476932,-6.68744959,0.362281773,2.578452307,1.268007728,-3.957797585,-15.24630366,-0.585158721,5.829634587,7.141625895,5.984682428,3.307520111,0.767703646,-0.296866179,1.99409557,4.338314914,5.213962698,1.871325109,0.709781117,-1.373882584,0.264941529,2.220107188,5.476504972,5.162896882,6.629931779,9.926766132,7.854774034,-0.57934815,3.95086673,9.350391815,7.843394001,5.038254624,3.249830152,3.907928868,3.148432711,3.793677978,1.963037847,1.342886534,-19.12695904,13.82843564
Panama,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,476.6214222,516.0318634,545.1198665,586.0730077,610.4296553,650.4760575,687.7890677,743.5822157,776.9504034,828.5852785,891.0546713,977.4514583,1044.15554,1162.283885,1294.338833,1403.733812,1454.779187,1501.943289,1737.554765,1937.715489,2357.750154,2607.18005,2814.181852,2822.853811,2879.238835,2977.388971,3025.347225,2972.128314,2514.153933,2467.535308,2626.14328,2827.558388,3148.447531,3368.202787,3518.953402,3524.881271,3561.290458,3775.571536,4012.054165,4121.56222,4099.00654,4084.258536,4163.521959,4304.10698,4629.029316,4953.12998,5385.564243,6205.821576,7197.110786,7618.438459,8124.558307,9403.439908,10767.29318,11932.28622,12837.24796,13669.55944,14382.23238,15185.97248,15588.33733,15826.08235,12569.17154,14617.60448
Panama,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.99033898,10.99120056,11.1850565,10.39067797,10.47916667,10.97166667,10.5825,9.925833333,8.823333333,8.665,8.6825,8.793333333,7.905833333,7.626666667,7.310833333,7.518333333,7.724166667,7.403333333,6.935,6.495,6.598797873,6.766060566,6.882799663,7.09,7.008333333,6.936666667
Panama,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,7.099999905,7.599999905,6.789999962,6.989999771,5.800000191,6.409999847,6.670000076,8.729999542,8.06000042,8.779999733,..,..,8.409999847,9.710000038,10.07999992,12.34000015,10.52999973,11.84000015,16.32999992,16.30999947,11.60000038,16.12000084,14.67000008,13.26000023,14,14.01000023,14.31999969,13.36999989,14.02000046,11.75,13.52999973,14.71000004,14.10999966,13.61999989,12.43999958,10.32999992,9.109999657,6.78000021,4.869999886,6.559999943,5.829999924,3.920000076,3.710000038,3.730000019,4.440000057,4.400000095,4.840000153,5.460000038,5.309999943,6.409999847,18.54999924,10.28999996
Panama,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,25.70696894,25.86476108,26.06857592,26.18585519,26.81786016,26.94165494,26.99377906,27.36516342,27.80821845,28.31642863,29.18950765,29.74984195,31.35917418,33.50929417,38.96060847,41.25189794,42.88134791,44.84768838,46.73152505,50.46482182,57.43295491,61.62689787,64.24639339,65.59739305,66.63556581,67.31965979,67.27497023,67.94531357,68.1893873,68.32976692,68.85555447,69.7205598,70.99262645,71.31488333,72.21946406,72.93747502,73.85336301,74.83144092,75.24980951,76.18831202,77.33034519,77.56779763,78.34799851,78.65486151,79.02825429,81.28520896,83.2831128,86.75488013,94.35346522,96.62649024,100,105.8758024,111.908817,116.415564,119.4732502,119.6375164,120.5225159,121.577794,122.5037042,122.0687134,120.1763121,122.1360313
Papua New Guinea,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,6.075,8.343153429,23.16728301,10.49099258,7.656649616,4.528582035,5.799999999,5.765595463,12.06434316,8.054226476,5.535055351,7.902097901,7.420609204,3.71040724,5.453752182,3.337470694,5.445082077,4.480445513,6.953361599,6.965681278,4.30961457,4.974114303,2.852722174,17.28093268,11.62417829,3.964378052,13.57419177,14.93218174,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781,6.673728814,5.42204568,4.374489215,3.928672909,4.871673986,4.48359014
Papua New Guinea,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.572787456,3.979029437,1.791865331,6.265181388,7.947756844,3.516636694,1.778278204,2.043857518,5.798543918,8.253848184,3.782783107,3.159572246,4.079702179,0.314204413,-3.048851201,-5.464734469,-1.298820635,6.289902154,-0.253059872,-4.282248197,-2.2977658,-1.700199361,1.085603534,-2.445039916,1.794622345,2.454212646,0.56036899,0.691224144,-3.63157593,-5.543155892,6.087753139,9.840520495,13.93469666,2.131881467,-6.762898492,3.919127957,-7.285725907,-7.109685144,-1.638768931,-5.803412968,-3.454827001,-3.447749165,-1.163395423,-0.579036527,2.979565512,2.119541159,4.499463701,-3.326428164,3.594445214,6.869897321,-1.785403722,1.7897666,1.066371766,10.6123177,3.902031266,2.917343102,1.085312169,-2.571319961,2.145463386,-5.224817586,-1.714148047
Papua New Guinea,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,116.0799616,120.2708663,125.4147715,129.6098009,140.3469617,154.8748482,172.1219258,190.1739309,204.2476262,226.760594,259.3498693,281.5329336,328.9547002,486.1658806,536.8379179,485.4570135,529.391763,562.3728239,653.7601026,754.009151,820.0183098,788.2646915,732.1148968,775.6486257,756.4239852,702.9202487,751.6596381,873.2080058,993.5669721,942.177113,833.053995,948.9851423,1058.341136,1159.13976,1236.110584,1004.249699,1077.188504,995.1972595,737.413721,653.4081341,639.2791999,540.6738896,509.0304919,580.5981672,624.0353213,748.7350734,1245.488437,1379.148388,1635.032299,1578.993272,1879.236413,2303.797461,2653.153909,2578.510135,2742.233338,2502.084291,2332.69748,2495.131383,2584.298769,2593.80465,2446.066306,2672.94579
Papua New Guinea,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.58333333,10.63916667,11.54166667,12.33333333,11.94166667,12.68083333,14.62333333,15.51916667,14.16833333,14.53416667,11.2875,9.16,13.14083333,13.30333333,10.44916667,17.70416667,18.89583333,17.5425,16.2075,13.88916667,13.35583333,13.25083333,11.46916667,10.56666667,9.7775,9.196666667,10.09416667,10.44583333,10.80833333,10.815,10.13,9.375833333,8.7325,8.374666667,8.388333333,9.075,8.650833333,7.814444444,7.718888889
Papua New Guinea,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.699999809,..,..,..,..,..,..,..,..,..,2.920000076,..,..,..,..,..,..,..,..,..,2,2.619999886,..,..,..,..,..,..,..,..,..,..
Papua New Guinea,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,5.50470432,5.839115108,6.32628144,7.791908965,8.609357557,9.268545899,9.688279604,10.25019982,10.84118488,12.14910262,13.12761886,13.85423983,14.94901543,16.05832344,16.65415264,17.56242885,18.14856977,19.13677429,19.99418703,21.38445516,22.87402814,23.85981059,25.04662485,25.76113547,30.21289994,33.7249013,35.06188389,39.82125124,45.76743285,52.90527285,57.82449681,64.64746773,74.15651416,75.75750236,77.1065953,78.932836,79.65219076,88.22389614,94.32751229,100,104.440834,109.1795288,114.5951801,120.5794747,127.8093691,136.3390198,143.7313837,150.0188976,155.9126494,163.5082053,170.8392431
Paraguay,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.181818182,18.48739496,1.418439716,2.097902098,1.369863014,3.859298158,2.873194222,1.365267592,0.708073578,2.246847536,-0.859556021,4.953256936,9.180374973,12.79689453,25.23331778,6.693060084,4.474614747,9.359852917,10.66024759,28.1610386,22.44733014,12.97469747,5.120065437,13.43375556,20.31146255,25.21071644,31.74259727,21.81027404,22.59425718,26.42212672,37.25995618,24.22535211,15.19274376,18.20866142,20.56619484,13.42541436,9.79968339,6.949566085,11.55326844,6.752265861,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.591308846,8.128776435,10.15454466,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745,4.086822806,3.602477413,3.975610157,2.757097276,1.767515924,4.787983101
Paraguay,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.346242701,0.799088877,2.142376174,1.648086033,3.576482099,-0.460894532,6.581534564,2.120153976,2.334494481,3.201816981,3.182604758,4.189928488,4.741828291,5.724377586,4.231697,4.899844269,8.765546332,9.272804112,9.063369603,8.827756761,6.258129819,-4.077581707,-5.69902504,-0.01306925,1.637520927,2.062764266,4.618061656,3.011929165,4.043454822,1.355337243,0.792061039,-0.896597874,2.325009421,2.761897608,4.302637511,-0.748828995,1.935515327,-2.069316536,-3.379211906,-4.178473563,-2.503241441,-1.439257091,3.020120633,2.845729149,1.004272268,3.712646975,4.375543134,5.458654921,-1.265526561,9.823414633,2.942162242,-2.038731097,6.80851345,3.830497925,1.503457647,2.792759759,3.345815987,1.795951631,-1.724202051,-2.148477897,2.780844587
Paraguay,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,206.9788305,212.1577577,219.0753464,224.8810622,236.2058742,246.850847,269.7368425,304.9919661,385.3929861,503.5627284,556.7615863,610.560506,733.4654067,875.3533728,1139.14806,1444.694522,1778.053821,1666.650808,1696.913066,1309.658013,928.4262743,1024.193149,1062.046435,1106.971847,1204.096538,1431.8392,1675.713643,1673.448372,1652.804321,1750.935478,1968.352487,2077.484829,2068.208378,1880.893165,1758.260193,1728.340743,1630.190846,1361.249281,1436.764904,1776.932258,1960.514766,2426.417098,3194.262982,4360.429109,3920.186071,4725.726341,5776.281848,5617.104918,6410.814703,6629.416993,5861.401895,5759.042198,6136.058301,6242.961454,5807.838794,5353.348065,5891.499965
Paraguay,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.98892975,39.22845036,36.84679524,32.11237691,35.2336645,34.91103836,30.95092278,32.65169226,44.67318171,57.77165395,38.76634354,34.56617852,34.83537014,28.92074155,29.82510328,32.65616484,30.08888127,17.39805402,17.15846732,19.27057315,21.18606778,19.73585618,18.07485652,16.98188597,15.71770639,15.48426384,13.53731441,12.50973887
Paraguay,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.690000057,4.110000134,..,5.610000134,8.25,7.329999924,5.130000114,6.099999905,5.510000229,4.71999979,5.619999886,5.800000191,5.099999905,4.980000019,5.059999943,4.409999847,3.400000095,8.149999619,5.360000134,4.420000076,5.340000153,7.610000134,6.210000038,9.390000343,6.809999943,6.510000229,4.820000172,5.28000021,4.710000038,4.420000076,5.460000038,4.570000172,4.670000076,4.090000153,4.380000114,5.03000021,4.559999943,5.25,4.610000134,6.21999979,6.590000153,7.550000191,7.309999943
Paraguay,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,0.410927393,0.486897163,0.493803506,0.50416302,0.511069363,0.530793054,0.546043769,0.553498727,0.557417906,0.569942236,0.565043263,0.593031308,0.647473806,0.730330346,0.914616923,0.975832783,1.019497541,1.114921011,1.233774351,1.581218023,1.936159252,2.187370058,2.299364836,2.608255888,3.138030805,3.929150853,5.176365385,6.30534486,7.729990694,9.772418631,13.41361753,16.66311361,19.19469776,22.68979529,27.35622279,31.02890906,34.06964391,36.43733632,40.6470396,43.39163578,47.28914183,50.72614517,56.05758583,64.03839055,66.80693983,71.35474345,78.19859727,84.55518642,93.14138058,95.55555556,100,108.2539683,112.2332964,115.245478,121.0409745,124.8283499,129.9298634,134.6105574,139.9621484,143.821041,146.3631008,153.3709413
Peru,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.664459163,5.916708988,6.641093264,6.070143884,9.792284867,16.38996139,8.840603749,9.783602561,19.08661855,6.236158061,5.025235901,6.790639365,7.219722168,9.489051095,16.89166667,23.6187353,33.48327566,38.05409142,57.84878263,66.69442297,59.14507124,75.43326876,64.44815854,111.1506352,110.2085196,163.3995052,77.92102555,85.82230624,667.0193286,3398.67901,7481.663611,409.5301666,73.52829424,48.57998645,23.73690506,11.12870297,11.53794241,8.56218949,7.247821752,3.469659963,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947,3.557176636,2.994900458,1.50915423,2.252121914,2.002412058,4.271663815
Peru,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.213292638,6.833795827,1.318655687,3.478379013,2.580092287,5.147316957,0.91015887,-2.66771483,0.612095556,0.708838593,1.962260522,0.72293181,3.507914736,6.608861508,1.704928566,-1.022697362,-2.111325189,-5.064181835,1.523717083,3.319518086,2.962511178,-2.623042214,-12.56156695,1.143797386,-0.321378536,6.925231408,7.268893648,-11.46472601,-14.26054822,-7.066018542,0.074176096,-2.543927188,3.155013694,10.11038075,5.365021248,0.907659326,4.553923792,-2.138624909,-0.183045689,1.144772992,-0.724689715,4.220570171,3.075842181,3.94011216,5.328379247,6.643046878,7.686264095,8.34694304,0.387889021,7.516169673,5.432110096,5.169761905,4.8333478,1.319201257,2.048956732,2.547867082,0.985513944,2.037249793,0.306641969,-12.2357996,11.96870845
Peru,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,252.8367799,276.7348992,304.5537954,324.0408823,380.7725273,438.5541353,504.0907626,497.0709552,446.622489,485.926791,548.0032346,595.8598297,642.9563698,749.2022469,920.387869,1092.974586,1007.638707,901.1239081,752.4611604,934.0470686,1036.321386,1208.125831,1185.401477,920.5297127,911.7892245,838.0591412,754.3499261,1001.496679,730.2097626,1040.47519,1194.548302,1520.677362,1560.546504,1481.340989,1871.392109,2180.566639,2218.321747,2292.396517,2149.701063,1911.735017,1941.31826,1925.97942,2003.971081,2126.137824,2393.665897,2702.237701,3123.320159,3572.363589,4184.885982,4164.970483,5047.249307,5826.832307,6475.68607,6697.185268,6614.933339,6180.194957,6163.791026,6676.284221,6912.110297,6955.809959,6056.343903,6621.574336
Peru,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.37387827,36.15314912,31.88760304,155.4977503,1352.508402,4260.014159,670.5342083,148.1427309,94.23833333,55.3475,36.155,31.53333333,30.91166667,32.62666667,35.05666667,29.99583333,24.97833333,20.76535729,21.01566497,24.67456406,25.53383577,23.93333333,22.85564806,23.6734449,21.04192333,18.97686833,18.677925,19.23690833,18.13925,15.74331667,16.10582778,16.4662,16.78749167,14.539125,14.38545,12.93833333,10.97950833
Peru,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,5.900000095,4.840000153,4.570000172,4.400000095,4.230000019,4,4.920000076,5.199999809,5.820000172,6.5,7.119999886,6.96999979,6.769999981,6.980000019,9.199999809,10.5,11.78999996,5.320000172,3.630000114,..,7.920000076,8.600000381,5.800000191,9.399999619,9.869999886,..,..,7.070000172,7.690000057,7.75,7.989999771,7.800000191,7.880000114,4.840000153,4.150000095,4.710000038,4.869999886,4.170000076,4.079999924,4.03000021,3.960000038,3.599999905,3.480000019,3.24000001,3.569999933,3.210000038,3.269999981,3.74000001,3.690000057,3.49000001,3.380000114,7.179999828,5.099999905
Peru,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,4.07723E-08,4.31846E-08,4.60526E-08,4.8848E-08,5.36314E-08,6.24215E-08,6.794E-08,7.45869E-08,8.8823E-08,9.43622E-08,9.91041E-08,1.05834E-07,1.13475E-07,1.24243E-07,1.45229E-07,1.7953E-07,2.39643E-07,3.30837E-07,5.22222E-07,8.70516E-07,1.38538E-06,2.43042E-06,3.99678E-06,8.43924E-06,1.774E-05,4.67271E-05,8.31372E-05,0.000154488,0.001184949,0.041457575,3.143173844,16.01541893,27.79128328,41.29228493,51.0937954,56.77987213,63.33110107,68.75362995,73.7367705,76.2951857,79.16185396,80.72696202,80.88287404,82.71032352,85.73956695,87.12537724,88.86985208,90.45172341,95.68514795,98.49468544,100,103.369311,107.1021969,110.066675,113.8220903,117.6898696,121.8763062,125.5263802,127.4207669,130.2904379,132.8993893,138.5764045
Philippines,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.15482178,1.595633005,5.796652201,5.62554937,8.183079057,2.564102564,5.4,6.253953194,2.358806459,1.955510323,14.38146168,21.40334354,8.204034135,16.58003226,34.16359164,6.761402705,9.199227136,9.898751597,7.334525939,17.53333333,18.20051049,13.08259852,10.22172714,10.02935656,50.33897564,23.10310718,1.148137777,4.069767442,13.86006917,12.24299065,12.17735221,19.26145853,8.651003579,6.716311041,10.38647343,6.83199611,7.476103778,5.590259397,9.234934323,5.939049018,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537,1.253698801,2.853187726,5.309346616,2.392065344,2.393162393,3.927180221
Philippines,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,2.613696136,1.916292194,4.059425547,0.574464113,2.490603741,1.654766664,2.450210148,2.295504441,2.014068165,1.037779768,2.684018785,2.780126289,6.106613403,0.941189589,2.948526561,6.076263597,2.791524011,2.34033689,2.766148154,2.451574758,0.799595997,1.134998323,-0.602998267,-9.2893935,-9.063524287,1.117667282,1.989138483,4.262220021,3.762012597,0.685480245,-2.77521706,-1.921961462,-0.199032509,1.956091874,2.20762823,3.331902686,2.620545423,-2.882086759,0.964850758,2.094018889,0.890742891,1.598835281,2.987189615,4.472464559,2.930610289,3.350809008,4.545525134,2.41093433,-0.401300433,5.418030304,2.024219921,5.049330149,4.964801336,4.642336029,4.587218252,5.265571274,5.064393253,4.548700918,4.376525552,-10.97819414,4.135108744
Philippines,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,263.8368619,278.4769914,164.1334633,177.3323949,186.5412591,198.6647729,213.2939156,223.1535328,242.8683592,262.4052429,201.9249687,217.9777579,230.0761791,282.442086,377.1069607,398.0532228,445.801648,499.1024173,561.378575,662.0510301,761.0199977,815.2212441,828.5676462,723.0843629,667.6675722,637.8374132,605.7258435,658.2134903,734.4294092,806.8498184,820.4871803,821.4532309,936.1482704,938.7637347,1081.432956,1222.290947,1334.105656,1294.110128,1000.005467,1123.163083,1073.263222,991.1479821,1037.174125,1049.387134,1122.855862,1245.286403,1452.220641,1741.603172,1990.35559,1893.281164,2201.775071,2431.202037,2671.777205,2847.566937,2935.925556,2974.299531,3038.149734,3077.43564,3194.674521,3413.847924,3224.422551,3460.530963
Philippines,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,14,14,15.33508333,18.12,19.23791667,28.19516667,28.61166667,17.53375,13.33791667,15.92133333,19.26966667,24.11808333,23.07358333,19.47908333,14.68275,15.05683333,14.68216667,14.83975,16.27575,16.77741667,11.77625,10.90725,12.40158333,9.1385,9.471666667,10.079,10.18491667,9.778666667,8.691416667,8.751083333,8.566166667,7.672666667,6.66325,5.6795,5.766833333,5.525916667,5.57825,5.642,5.62725,6.1185,7.095833333,..,..
Philippines,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,6.699999809,..,5.28000021,5.360000134,4.769999981,3.210000038,3.829999924,4.800000191,4.46999979,4,3.5,4.75,5.360000134,5.5,4.889999866,7.03000021,6.070000172,6.429999828,9.100000381,8.340000153,8.420000076,8.130000114,10.60000038,9.869999886,9.289999962,9.479999542,9.529999733,8.56000042,8.779999733,10.25,9.81000042,11.18999958,3.700000048,..,3.529999971,3.549999952,3.799999952,4.050000191,3.430000067,3.720000029,3.859999895,3.609999895,3.589999914,3.5,3.5,3.599999905,3.069999933,2.700000048,2.549999952,2.339999914,2.24000001,2.519999981,3.400000095
Philippines,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,1.128957074,1.146971086,1.213457011,1.281720634,1.386604847,1.422158817,1.498955393,1.592699362,1.630268058,1.662148118,1.901189312,2.308107392,2.49746531,2.911545865,3.906234504,4.170350749,4.553990787,5.004779023,5.371855839,6.313721229,7.462850724,8.439185522,9.301816039,10.23472834,15.38678574,18.94161134,19.15908714,19.93881743,22.70235131,25.48179806,28.58480636,34.09065698,37.03984094,39.52755187,43.63307054,46.61408022,50.09899723,52.89966113,57.7849101,61.21678423,63.65145228,67.05394191,68.87966805,70.45643154,73.85892116,78.67219917,82.98755187,85.39419087,92.44813278,96.34854772,100,104.718417,107.8882057,110.6746211,114.6564986,115.4295041,116.8766424,120.2113525,126.5937898,129.621996,132.7240609,137.9363739
Poland,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,1.099999999,-0.098911967,2.475247525,7.053140096,2.25631769,4.413062666,4.902789518,8.101265823,7.025761124,9.682713348,19.12718204,103.5587189,25.53475936,15.40099943,11.52126074,16.54996817,26.37902785,58.72082973,244.550933,567.8788007,76.76949921,46.0985621,36.96416661,32.99127661,27.95138856,19.79496692,14.91315861,11.59785543,7.154072912,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874,-0.664767331,2.075935537,1.812951565,2.227478809,3.374469726,5.055027047
Poland,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-7.344790993,2.20106585,3.474682766,5.07085552,6.957603016,6.034846978,6.379349289,4.60310921,4.66358145,5.658674595,1.286507642,2.083135916,3.568268652,5.044290879,3.552334782,6.198413684,7.119690211,4.185772086,2.762525251,3.229049129,4.985722186,1.545464342,0.917452492,3.914705633,4.452883998,2.997773055,5.126896815,5.945420508,4.475505106,-1.848394827,7.277814545
Poland,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3686.8193,4147.465501,4123.135618,4518.108226,4398.081043,4501.454067,4991.244358,5207.171421,5701.602212,6681.386472,8021.505743,9035.410467,11254.51739,13996.02515,11526.05589,12504.25019,13776.61155,13010.92339,13558.41406,14182.1375,12560.05142,12378.75944,13815.6218,15504.58048,15699.91135,15816.9894,17999.90995
Poland,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poland,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.64999962,14.39000034,14.82999992,13.69999981,12.68000031,10.96000004,9.93999958,12.28999996,16.30999947,18.37000084,19.88999939,19.64999962,18.96999931,17.75,13.84000015,9.600000381,7.119999886,8.170000076,9.640000343,9.630000114,10.09000015,10.32999992,8.989999771,7.5,6.159999847,4.889999866,3.849999905,3.279999971,3.160000086,3.359999895
Poland,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,0.021040344,0.021271788,0.021250747,0.021776756,0.023312701,0.02383871,0.024890727,0.026111067,0.028226394,0.030209513,0.033134613,0.039472331,0.080349372,0.100866391,0.116400823,0.129811665,0.151295454,0.191205724,0.303483312,1.045654584,6.983705296,12.34506088,18.03595643,24.70279742,32.85256564,42.03531392,50.35619041,57.86588895,64.5770911,69.19698328,76.04760599,80.16051562,81.68779962,82.24548335,85.02755758,86.88438829,88.00058677,90.16429514,93.91961273,97.4842306,100,104.2394015,107.9507115,109.0215637,109.0802406,108.126742,107.4079507,109.6376705,111.6253484,114.1117794,117.9624468,123.9254804
